recipe_id,recipe_name,cuisine,category,cooking_method,difficulty,prep_time_minutes,cook_time_minutes,total_time_minutes,servings,spice_level,meal_type,is_vegetarian,is_vegan,is_gluten_free,is_halal,rating,review_count,calories_per_serving,estimated_cost_usd,date_added,is_traditional,is_festival_special
RCP00163,Chapli Kabab,Pakistani,Main Course,Steamed,Medium,51,48,99,3,Very Hot,Snack,False,False,False,True,4.6,4846,327,10.82,2025-12-15,False,False
RCP00164,Chicken Tikka,Pakistani,Main Course,Boiled,Medium,54,15,69,5,Mild,Dinner,True,False,False,True,3.8,1535,482,19.02,2024-08-15,False,False
RCP00165,Pakistani Main Course Special 165,Pakistani,Main Course,Fried,Easy,37,140,177,2,Medium,Snack,False,False,False,True,3.9,3464,462,19.4,2024-11-08,True,False
RCP00166,Biryani,Pakistani,Main Course,Pressure-cooked,Easy,31,129,160,7,Very Hot,Lunch,False,False,False,True,4.4,528,440,16.98,2023-10-23,True,False
RCP00167,Paya,Pakistani,Main Course,Boiled,Easy,11,153,164,5,Hot,Lunch,False,False,False,True,4.2,2718,244,4.66,2025-03-04,True,False
RCP00168,Seekh Kabab,Pakistani,Main Course,Pressure-cooked,Easy,38,161,199,3,Medium,Dessert,True,False,False,True,5.0,4031,630,17.79,2023-05-19,True,False
RCP00169,Paya,Pakistani,Main Course,Slow-cooked,Easy,43,123,166,5,Medium,Lunch,True,False,False,True,4.5,4165,653,15.68,2026-01-04,True,False
RCP00170,Pakistani Main Course Special 170,Pakistani,Main Course,Roasted,Easy,16,100,116,5,Medium,Dinner,False,False,False,True,4.7,947,618,12.54,2025-04-20,True,False
RCP00171,Haleem,Pakistani,Main Course,Baked,Medium,19,142,161,7,Hot,Beverage,False,False,False,True,5.0,3793,748,23.78,2024-11-10,False,False
RCP00172,Pakistani Main Course Special 172,Pakistani,Main Course,Grilled,Easy,42,50,92,7,Mild,Beverage,True,False,False,True,4.3,2501,481,13.04,2023-06-13,False,False
RCP00173,Nihari,Pakistani,Main Course,Pressure-cooked,Easy,46,64,110,2,Mild,Dessert,True,False,False,True,4.8,3453,416,3.84,2026-01-31,True,True
RCP00174,Korma,Pakistani,Main Course,Baked,Easy,57,66,123,6,Very Hot,Breakfast,False,False,False,True,5.0,3445,253,11.1,2023-10-09,False,False
RCP00175,Pakistani Main Course Special 175,Pakistani,Main Course,Steamed,Medium,53,25,78,6,Medium,Beverage,False,False,True,True,4.1,4801,169,4.05,2024-05-14,True,False
RCP00176,Korma,Pakistani,Main Course,Boiled,Hard,52,136,188,3,Hot,Beverage,True,False,False,True,3.9,757,340,15.22,2023-05-14,True,False
RCP00177,Aloo Gosht,Pakistani,Main Course,Roasted,Medium,52,69,121,2,Hot,Lunch,False,False,False,True,4.6,4398,460,16.99,2026-01-22,True,False
RCP00178,Chicken Tikka,Pakistani,Main Course,Grilled,Medium,48,69,117,6,Hot,Dessert,False,False,True,True,3.8,4442,528,2.58,2024-05-23,True,False
RCP00179,Korma,Pakistani,Main Course,Slow-cooked,Hard,51,23,74,6,Very Hot,Dessert,True,False,False,True,4.6,875,523,11.39,2025-08-15,True,False
RCP00180,Pakistani Main Course Special 180,Pakistani,Main Course,Boiled,Medium,38,176,214,3,Hot,Lunch,True,True,False,True,4.0,604,619,6.63,2024-03-13,True,False
RCP00181,Pakistani Main Course Special 181,Pakistani,Main Course,Steamed,Easy,18,148,166,2,Mild,Dinner,True,False,False,True,3.7,4120,655,4.64,2023-05-18,True,False
RCP00182,Nihari,Pakistani,Main Course,Grilled,Easy,10,79,89,5,Hot,Dessert,False,False,False,True,4.1,3772,664,9.86,2024-11-17,False,False
RCP00183,Karahi,Pakistani,Main Course,Grilled,Easy,32,173,205,6,Medium,Dinner,True,False,False,True,3.9,3516,269,9.56,2023-04-01,False,False
RCP00184,Paya,Pakistani,Main Course,Steamed,Medium,26,50,76,6,Mild,Breakfast,True,False,False,True,4.4,1453,720,4.58,2025-02-25,False,False
RCP00185,Pakistani Main Course Special 185,Pakistani,Main Course,Baked,Medium,57,163,220,4,Medium,Snack,False,False,False,True,4.2,3496,743,3.28,2023-03-31,False,False
RCP00186,Lahori Chargha,Pakistani,Main Course,Pressure-cooked,Easy,54,140,194,7,Hot,Breakfast,True,False,False,True,4.9,2357,793,23.36,2025-10-10,False,True
RCP00187,Pakistani Main Course Special 187,Pakistani,Main Course,Roasted,Hard,45,162,207,7,Medium,Dinner,False,False,True,True,4.7,254,669,20.83,2024-07-01,True,False
RCP00188,Pakistani Main Course Special 188,Pakistani,Main Course,Fried,Easy,54,174,228,4,Hot,Beverage,False,False,True,True,3.5,3151,262,11.45,2024-05-06,True,True
RCP00189,Biryani,Pakistani,Main Course,Baked,Hard,30,61,91,3,Medium,Breakfast,False,False,True,True,4.6,4332,390,14.56,2025-04-24,True,False
RCP00190,Seekh Kabab,Pakistani,Main Course,Slow-cooked,Medium,41,93,134,3,Hot,Dinner,False,False,False,True,4.8,988,617,21.86,2024-03-20,True,False
RCP00191,Nihari,Pakistani,Main Course,Pressure-cooked,Easy,13,77,90,3,Mild,Dinner,False,False,False,True,3.7,4602,242,15.0,2024-06-24,False,False
RCP00192,Seekh Kabab,Pakistani,Main Course,Slow-cooked,Easy,49,37,86,3,Medium,Dessert,False,True,False,True,3.6,3007,494,10.8,2025-06-11,False,False
RCP00193,Pakistani Main Course Special 193,Pakistani,Main Course,Boiled,Medium,13,127,140,5,Hot,Beverage,False,False,True,True,4.7,4292,162,23.3,2025-08-05,False,True
RCP00194,Korma,Pakistani,Main Course,Baked,Easy,13,48,61,4,Mild,Beverage,True,False,False,True,3.6,4318,175,19.95,2024-08-18,False,False
RCP00195,Biryani,Pakistani,Main Course,Fried,Medium,52,56,108,4,Medium,Dinner,False,False,False,True,3.6,1102,474,23.93,2023-08-02,True,False
RCP00196,Chicken Tikka,Pakistani,Main Course,Roasted,Hard,57,177,234,2,Hot,Dessert,False,False,True,True,3.9,993,394,2.89,2024-01-05,True,False
RCP00197,Pakistani Main Course Special 197,Pakistani,Main Course,Roasted,Easy,53,172,225,2,Hot,Breakfast,False,False,False,True,5.0,1306,238,3.74,2023-10-25,False,False
RCP00198,Korma,Pakistani,Main Course,Baked,Medium,17,74,91,7,Very Hot,Dessert,True,False,False,True,4.2,4706,237,17.13,2023-08-22,False,False
RCP00199,Pakistani Main Course Special 199,Pakistani,Main Course,Boiled,Easy,12,18,30,4,Hot,Beverage,False,False,False,True,4.5,737,524,12.62,2024-11-17,False,False
RCP00200,Paya,Pakistani,Main Course,Boiled,Hard,16,51,67,5,Hot,Dessert,False,False,False,True,3.9,3661,505,4.62,2023-12-22,False,False
RCP00201,Karahi,Pakistani,Main Course,Baked,Easy,31,117,148,3,Mild,Beverage,True,False,False,True,4.9,2476,300,5.1,2023-09-04,False,True
RCP00202,Pakistani Main Course Special 202,Pakistani,Main Course,Roasted,Easy,33,19,52,3,Medium,Breakfast,False,False,False,True,4.5,2231,284,3.81,2023-03-04,True,False
RCP00203,Pakistani Main Course Special 203,Pakistani,Main Course,Pressure-cooked,Hard,54,62,116,5,Very Hot,Breakfast,False,False,False,True,3.8,783,537,15.3,2025-06-20,False,False
RCP00204,Pakistani Main Course Special 204,Pakistani,Main Course,Slow-cooked,Hard,46,136,182,3,Hot,Dinner,False,False,False,True,3.8,1814,481,15.72,2023-07-19,False,True
RCP00205,Nihari,Pakistani,Main Course,Grilled,Hard,13,129,142,4,Mild,Lunch,True,False,False,True,3.6,2977,705,23.5,2025-01-18,True,False
RCP00206,Korma,Pakistani,Main Course,Grilled,Easy,18,137,155,3,Hot,Beverage,True,True,False,True,4.1,4379,474,4.6,2024-11-23,True,True
RCP00207,Seekh Kabab,Pakistani,Main Course,Boiled,Hard,12,88,100,3,Hot,Breakfast,False,False,False,True,4.9,2278,767,12.9,2025-04-07,True,False
RCP00208,Karahi,Pakistani,Main Course,Fried,Easy,50,92,142,3,Mild,Dinner,True,False,False,True,4.0,109,189,10.14,2024-01-14,True,False
RCP00209,Pakistani Main Course Special 209,Pakistani,Main Course,Steamed,Medium,43,85,128,3,Hot,Breakfast,False,False,False,True,5.0,2016,348,18.75,2023-04-20,True,False
RCP00210,Biryani,Pakistani,Main Course,Fried,Medium,11,177,188,3,Mild,Breakfast,False,False,False,True,4.7,2532,505,22.59,2025-09-28,True,False
RCP00211,Haleem,Pakistani,Main Course,Pressure-cooked,Easy,22,162,184,6,Mild,Breakfast,False,False,False,True,5.0,2206,485,15.29,2024-09-17,True,False
RCP00212,Chicken Tikka,Pakistani,Main Course,Baked,Medium,36,108,144,7,Mild,Lunch,False,True,False,True,3.7,3381,581,18.72,2025-04-10,True,False
RCP00213,Biryani,Pakistani,Main Course,Baked,Medium,44,106,150,2,Mild,Snack,False,False,True,True,3.9,2467,381,11.6,2023-03-09,False,False
RCP00214,Sindhi Biryani,Pakistani,Main Course,Fried,Hard,29,59,88,7,Hot,Lunch,False,False,False,True,4.5,1048,405,10.64,2023-07-14,False,True
RCP00215,Haleem,Pakistani,Main Course,Slow-cooked,Hard,48,67,115,5,Medium,Dessert,False,False,False,True,4.2,899,663,22.06,2025-11-03,True,False
RCP00216,Nihari,Pakistani,Main Course,Boiled,Easy,36,111,147,4,Mild,Lunch,False,False,False,True,4.8,4234,439,23.17,2025-07-11,True,False
RCP00217,Korma,Pakistani,Main Course,Grilled,Easy,46,26,72,2,Mild,Dessert,True,False,True,True,4.9,76,714,11.57,2024-08-27,True,False
RCP00218,Korma,Pakistani,Main Course,Grilled,Easy,55,124,179,5,Medium,Dinner,False,True,False,True,4.2,3984,300,3.39,2023-12-03,True,False
RCP00219,Karahi,Pakistani,Main Course,Roasted,Medium,47,137,184,7,Very Hot,Dessert,False,False,True,True,4.9,845,463,24.92,2025-12-05,True,False
RCP00220,Palak Paneer,Pakistani,Main Course,Steamed,Hard,44,112,156,3,Medium,Breakfast,False,False,False,True,4.0,1169,165,8.42,2024-07-12,True,False
RCP00221,Aloo Gosht,Pakistani,Main Course,Slow-cooked,Easy,51,135,186,4,Medium,Lunch,False,False,False,True,3.9,2561,608,17.82,2024-03-28,True,True
RCP00222,Pakistani Main Course Special 222,Pakistani,Main Course,Pressure-cooked,Easy,58,113,171,4,Medium,Dessert,False,False,False,True,4.7,1345,411,6.09,2023-02-17,False,False
RCP00223,Karahi,Pakistani,Main Course,Grilled,Easy,22,55,77,6,Hot,Breakfast,False,False,True,True,4.3,2760,342,22.64,2025-02-23,True,False
RCP00224,Dal Makhani,Pakistani,Main Course,Steamed,Medium,35,68,103,2,Medium,Dinner,True,False,False,True,3.8,4709,645,4.4,2024-12-26,False,False
RCP00225,Haleem,Pakistani,Main Course,Steamed,Hard,27,109,136,5,Medium,Beverage,False,False,False,True,3.8,2160,445,22.77,2025-03-15,False,False
RCP00226,Karahi,Pakistani,Main Course,Roasted,Easy,27,18,45,2,Medium,Lunch,True,False,True,True,4.0,4436,284,11.95,2024-09-26,True,False
RCP00227,Sajji,Pakistani,Main Course,Slow-cooked,Hard,38,64,102,6,Hot,Snack,False,False,False,True,4.6,3808,216,24.97,2025-11-24,True,False
RCP00228,Sajji,Pakistani,Main Course,Fried,Hard,48,69,117,4,Mild,Breakfast,False,False,False,True,4.2,1362,693,8.52,2025-02-11,True,False
RCP00229,Palak Paneer,Pakistani,Main Course,Roasted,Hard,15,79,94,6,Hot,Dessert,True,False,False,True,4.0,2271,156,20.26,2025-01-09,True,False
RCP00230,Pakistani Main Course Special 230,Pakistani,Main Course,Baked,Easy,34,33,67,2,Hot,Lunch,True,False,False,True,4.2,3445,604,22.52,2025-11-23,True,False
RCP00231,Chicken Tikka,Pakistani,Main Course,Roasted,Medium,18,112,130,4,Medium,Snack,True,False,False,True,4.0,653,289,4.27,2025-11-30,False,False
RCP00232,Paya,Pakistani,Main Course,Fried,Hard,28,31,59,2,Medium,Dessert,True,True,False,True,4.4,2034,253,3.97,2024-05-04,False,True
RCP00233,Pakistani Main Course Special 233,Pakistani,Main Course,Grilled,Hard,29,60,89,7,Medium,Dessert,True,True,True,True,4.4,4744,318,18.98,2024-04-23,True,False
RCP00234,Lahori Chargha,Pakistani,Main Course,Grilled,Hard,13,17,30,4,Mild,Lunch,False,False,False,True,4.5,2379,443,13.05,2023-12-23,True,True
RCP00235,Dal Makhani,Pakistani,Main Course,Fried,Easy,41,167,208,5,Hot,Snack,False,False,False,True,4.9,3021,398,12.98,2024-01-17,True,False
RCP00236,Biryani,Pakistani,Main Course,Fried,Hard,37,40,77,7,Hot,Lunch,True,False,False,True,4.2,4304,363,21.91,2024-08-28,False,False
RCP00237,Lahori Chargha,Pakistani,Main Course,Fried,Easy,19,159,178,3,Hot,Snack,False,True,False,True,3.8,3002,515,14.13,2023-06-03,False,True
RCP00238,Palak Paneer,Pakistani,Main Course,Steamed,Medium,45,112,157,5,Hot,Dessert,False,False,False,True,4.3,1069,293,9.53,2024-06-16,True,False
RCP00239,Seekh Kabab,Pakistani,Main Course,Baked,Easy,16,103,119,3,Hot,Dessert,False,False,False,True,4.0,812,631,22.6,2024-04-03,True,False
RCP00240,Pakistani Main Course Special 240,Pakistani,Main Course,Pressure-cooked,Medium,59,121,180,7,Medium,Beverage,False,False,False,True,4.5,2696,512,16.92,2023-04-08,True,False
RCP00241,Dal Makhani,Pakistani,Main Course,Baked,Easy,27,76,103,7,Mild,Dinner,False,False,False,True,3.6,1884,469,8.23,2025-02-06,False,False
RCP00242,Chicken Tikka,Pakistani,Main Course,Fried,Medium,58,39,97,3,Medium,Dinner,False,True,False,True,3.7,4721,470,6.75,2023-11-07,True,False
RCP00243,Pakistani Main Course Special 243,Pakistani,Main Course,Slow-cooked,Medium,59,24,83,4,Hot,Lunch,False,False,False,True,4.0,33,702,11.53,2025-10-03,True,False
RCP00244,Chicken Tikka,Pakistani,Main Course,Baked,Easy,10,119,129,6,Medium,Lunch,False,False,False,True,4.5,2064,558,18.64,2023-04-19,True,False
RCP00245,Dal Makhani,Pakistani,Main Course,Fried,Easy,45,66,111,5,Mild,Beverage,False,False,True,True,4.7,3308,155,23.89,2024-12-29,True,False
RCP00246,Aloo Gosht,Pakistani,Main Course,Grilled,Easy,26,30,56,5,Mild,Dessert,True,False,False,True,4.0,2628,206,5.17,2023-04-30,True,False
RCP00247,Dal Makhani,Pakistani,Main Course,Steamed,Easy,21,102,123,7,Medium,Beverage,False,False,False,True,5.0,3820,708,8.43,2024-10-21,False,False
RCP00248,Haleem,Pakistani,Main Course,Slow-cooked,Medium,34,32,66,4,Mild,Dinner,False,False,True,True,5.0,2262,185,11.66,2024-11-29,True,False
RCP00249,Aloo Gosht,Pakistani,Main Course,Baked,Hard,13,57,70,5,Medium,Breakfast,False,False,False,True,4.6,911,794,17.14,2025-06-03,True,False
RCP00250,Aloo Gosht,Pakistani,Main Course,Fried,Easy,59,60,119,7,Hot,Breakfast,False,False,False,True,4.2,760,576,23.63,2024-11-11,False,False
RCP00251,Sajji,Pakistani,Main Course,Pressure-cooked,Hard,29,72,101,4,Hot,Dessert,True,False,False,True,4.4,2376,267,5.01,2023-03-26,False,False
RCP00252,Chapli Kabab,Pakistani,Main Course,Boiled,Medium,15,93,108,4,Medium,Dessert,True,False,False,True,3.7,3942,577,3.3,2024-08-20,True,False
RCP00253,Seekh Kabab,Pakistani,Main Course,Baked,Medium,56,39,95,2,Mild,Beverage,False,False,False,True,3.5,162,185,15.88,2023-11-05,True,False
RCP00254,Seekh Kabab,Pakistani,Main Course,Fried,Medium,18,64,82,2,Very Hot,Lunch,False,False,False,True,4.4,4727,518,20.23,2023-10-25,False,False
RCP00255,Paya,Pakistani,Main Course,Steamed,Easy,23,69,92,3,Mild,Lunch,True,False,False,True,4.6,1216,525,16.86,2024-05-27,True,False
RCP00256,Pakistani Main Course Special 256,Pakistani,Main Course,Grilled,Easy,48,120,168,7,Hot,Beverage,False,False,False,True,3.5,1116,236,17.89,2025-10-14,False,False
RCP00257,Sajji,Pakistani,Main Course,Baked,Easy,30,15,45,3,Medium,Snack,True,True,False,True,3.6,4832,349,13.5,2023-04-28,True,False
RCP00258,Paya,Pakistani,Main Course,Roasted,Medium,17,71,88,3,Medium,Breakfast,True,False,False,True,4.8,1539,614,16.16,2024-06-18,False,False
RCP00259,Pakistani Main Course Special 259,Pakistani,Main Course,Slow-cooked,Medium,42,153,195,4,Very Hot,Breakfast,True,False,True,True,3.6,1854,163,14.58,2024-12-27,True,False
RCP00260,Chapli Kabab,Pakistani,Main Course,Slow-cooked,Easy,43,53,96,3,Hot,Breakfast,False,False,False,True,3.9,4479,672,22.22,2023-04-20,True,False
RCP00261,Palak Paneer,Pakistani,Main Course,Steamed,Medium,50,111,161,3,Hot,Beverage,True,False,True,True,4.1,1870,393,3.79,2025-02-17,True,False
RCP00262,Pakistani Main Course Special 262,Pakistani,Main Course,Boiled,Easy,59,43,102,4,Hot,Lunch,False,False,False,True,4.1,3881,572,6.34,2023-08-10,True,False
RCP00263,Chicken Tikka,Pakistani,Main Course,Fried,Hard,27,124,151,7,Hot,Lunch,True,False,False,True,4.4,4544,602,11.82,2023-06-02,True,False
RCP00264,Lahori Chargha,Pakistani,Main Course,Pressure-cooked,Hard,58,88,146,3,Hot,Beverage,False,False,False,True,4.2,3427,522,4.03,2024-02-07,False,False
RCP00265,Pakistani Main Course Special 265,Pakistani,Main Course,Steamed,Easy,26,43,69,5,Medium,Snack,False,False,False,True,3.7,2763,395,23.57,2025-06-29,True,False
RCP00266,Palak Paneer,Pakistani,Main Course,Grilled,Easy,40,36,76,6,Hot,Lunch,True,False,False,True,4.6,1078,449,21.1,2024-10-21,True,True
RCP00267,Haleem,Pakistani,Main Course,Grilled,Easy,25,66,91,4,Hot,Dinner,True,False,False,True,3.6,1325,773,18.8,2024-11-05,False,False
RCP00268,Aloo Gosht,Pakistani,Main Course,Slow-cooked,Hard,35,115,150,3,Mild,Dinner,True,False,False,True,4.3,2400,382,7.69,2026-01-03,True,False
RCP00269,Aloo Gosht,Pakistani,Main Course,Roasted,Easy,44,144,188,5,Medium,Dinner,False,False,False,True,4.6,3885,562,2.57,2023-10-14,False,False
RCP00270,Pakistani Main Course Special 270,Pakistani,Main Course,Pressure-cooked,Hard,18,42,60,6,Very Hot,Dessert,False,False,False,True,4.2,486,678,5.03,2025-11-16,True,False
RCP00271,Lahori Chargha,Pakistani,Main Course,Boiled,Easy,58,118,176,7,Medium,Lunch,True,False,False,True,4.6,4666,588,23.69,2023-08-15,False,False
RCP00272,Paya,Pakistani,Main Course,Baked,Medium,34,55,89,3,Hot,Dessert,False,False,False,True,3.9,4157,248,5.21,2026-02-11,True,False
RCP00273,Chicken Tikka,Pakistani,Main Course,Fried,Easy,14,42,56,7,Medium,Beverage,False,False,False,True,3.7,3633,455,15.78,2025-08-01,False,False
RCP00274,Aloo Gosht,Pakistani,Main Course,Boiled,Medium,32,112,144,5,Hot,Dinner,False,False,False,True,3.9,4124,304,16.65,2023-03-08,True,False
RCP00275,Pakistani Main Course Special 275,Pakistani,Main Course,Baked,Medium,58,112,170,7,Medium,Lunch,True,False,False,True,4.6,1205,332,5.11,2024-10-24,False,False
RCP00276,Karahi,Pakistani,Main Course,Boiled,Hard,15,50,65,7,Medium,Dessert,False,False,False,True,4.4,4141,285,20.26,2023-10-28,False,False
RCP00277,Pakistani Main Course Special 277,Pakistani,Main Course,Steamed,Easy,23,163,186,3,Hot,Beverage,False,False,True,True,4.3,2155,428,5.79,2023-09-15,False,False
RCP00278,Pakistani Main Course Special 278,Pakistani,Main Course,Fried,Medium,26,39,65,5,Medium,Dessert,False,False,False,True,3.7,2496,418,18.14,2024-07-20,False,True
RCP00279,Palak Paneer,Pakistani,Main Course,Fried,Easy,55,38,93,2,Medium,Snack,False,False,True,True,5.0,1946,481,2.34,2024-05-29,True,False
RCP00280,Nihari,Pakistani,Main Course,Pressure-cooked,Medium,39,63,102,2,Hot,Lunch,False,False,False,True,4.9,850,374,19.56,2024-12-29,True,True
RCP00281,Aloo Gosht,Pakistani,Main Course,Steamed,Medium,54,16,70,5,Hot,Breakfast,True,False,False,True,3.6,4120,793,11.57,2023-08-13,True,False
RCP00282,Dal Makhani,Pakistani,Main Course,Slow-cooked,Easy,17,160,177,3,Medium,Snack,False,False,False,True,4.5,1628,417,10.17,2025-10-07,True,False
RCP00283,Seekh Kabab,Pakistani,Main Course,Grilled,Medium,49,74,123,6,Medium,Lunch,False,False,False,True,3.8,2505,183,22.34,2025-11-05,False,False
RCP00284,Biryani,Pakistani,Main Course,Steamed,Easy,23,171,194,7,Hot,Breakfast,False,False,False,True,4.2,1494,155,18.33,2025-09-30,True,False
RCP00285,Paya,Pakistani,Main Course,Slow-cooked,Easy,31,161,192,7,Hot,Dinner,False,False,False,True,4.1,4993,456,3.83,2025-01-13,True,False
RCP00286,Chapli Kabab,Pakistani,Main Course,Pressure-cooked,Medium,35,38,73,5,Medium,Breakfast,False,False,False,True,3.8,3890,752,12.74,2025-07-04,False,True
RCP00287,Pakistani Main Course Special 287,Pakistani,Main Course,Steamed,Easy,13,54,67,5,Hot,Lunch,True,False,False,True,4.1,3934,774,11.55,2025-09-08,False,False
RCP00288,Haleem,Pakistani,Main Course,Pressure-cooked,Easy,55,61,116,3,Hot,Breakfast,True,False,False,True,4.9,219,670,20.86,2023-06-13,True,False
RCP00289,Paya,Pakistani,Main Course,Slow-cooked,Easy,42,134,176,6,Medium,Breakfast,False,False,False,True,4.7,849,683,22.19,2024-11-19,False,True
RCP00290,Paya,Pakistani,Main Course,Pressure-cooked,Medium,31,45,76,7,Mild,Dessert,False,False,False,True,3.8,2914,711,24.47,2025-05-11,False,False
RCP00291,Pakistani Main Course Special 291,Pakistani,Main Course,Steamed,Medium,14,39,53,5,Mild,Beverage,False,False,False,True,4.3,3582,170,22.35,2023-11-09,True,False
RCP00292,Sajji,Pakistani,Main Course,Grilled,Hard,14,27,41,5,Medium,Dessert,True,False,False,True,3.7,4582,704,2.15,2023-08-29,True,False
RCP00293,Korma,Pakistani,Main Course,Fried,Medium,13,47,60,3,Mild,Breakfast,False,False,False,True,4.9,3578,293,10.64,2025-01-15,True,False
RCP00294,Seekh Kabab,Pakistani,Main Course,Slow-cooked,Easy,15,151,166,2,Hot,Snack,False,False,False,True,3.7,4939,208,12.43,2023-03-05,True,False
RCP00295,Karahi,Pakistani,Main Course,Boiled,Medium,20,16,36,5,Hot,Snack,False,False,False,True,3.6,3365,687,16.62,2024-10-13,True,False
RCP00296,Sajji,Pakistani,Main Course,Pressure-cooked,Medium,27,157,184,2,Mild,Snack,False,False,False,True,4.8,160,796,18.33,2024-09-04,True,False
RCP00297,Paya,Pakistani,Main Course,Roasted,Easy,39,168,207,5,Hot,Beverage,True,False,False,True,4.4,3916,269,19.27,2024-02-02,False,False
RCP00298,Pakistani Main Course Special 298,Pakistani,Main Course,Roasted,Easy,17,150,167,7,Very Hot,Snack,False,False,True,True,4.0,3004,522,10.6,2024-02-11,False,False
RCP00299,Dal Makhani,Pakistani,Main Course,Baked,Medium,40,88,128,6,Very Hot,Dessert,False,False,False,True,4.2,2475,698,19.6,2025-12-30,True,False
